"wp_id","slug","title","deathdate","description","prev_views","latest_views","diff","ratio","pct_change","anomaly_score"
113746,"Sean_Penn","Sean Penn",,"American actor, screenwriter, and film director",459400,1582765,1123365,3.4452873313016979,2.4452873313016979,114.7817873313016979
57544776,"Jacob_Elordi","Jacob Elordi",,"Australian actor",2152433,1024454,-1127979,0.47595163240853489981,-0.52404836759146510019,113.32194836759146510019
51021695,"Jake_Paul","Jake Paul",,"American YouTuber, actor, and internet personality",1440695,320799,-1119896,0.22266961431808953318,-0.77733038568191046682,112.76693038568191046682
60184111,"Lucas_Pinheiro_Braathen","Lucas Pinheiro Braathen",,"Brazilian-Norwegian alpine skier",1187665,70771,-1116894,0.05958835193425755579,-0.94041164806574244421,112.62981164806574244421
69236467,"Emily_Rudd","Emily Rudd",,"American actress",71146,1020583,949437,14.3449104658027155,13.3449104658027155,108.2886104658027155
18657642,"Hero_Fiennes-Tiffin","Hero Fiennes-Tiffin",,"British actor and model",156617,1166130,1009513,7.4457434378132642,6.4457434378132642,107.3970434378132642
17782843,"Lady_Gaga","Lady Gaga",,"American singer, songwriter, and actress",1652723,619948,-1032775,0.37510702035368298257,-0.62489297964631701743,103.90239297964631701743
396241,"Banksy","Banksy",,"Pseudonymous England-based graffiti artist, political activist, and painter",163937,1128446,964509,6.8834125304232724,5.8834125304232724,102.3343125304232724
319675,"Jack_Lang_(French_politician)","Jack Lang (French politician)",,"French politician (born 1939)",1070938,70149,-1000789,0.06550239136159142733,-0.93449760863840857267,101.01339760863840857267
42409079,"Connor_Hellebuyck","Connor Hellebuyck",,"American ice hockey player",1035458,56782,-978676,0.05483756946201584226,-0.94516243053798415774,98.81276243053798415774
59772180,"Aditya_Dhar","Aditya Dhar",,"Indian director",314814,1269033,954219,4.0310564333225333,3.0310564333225333,98.4529564333225333
50769522,"Mackenyu","Mackenyu",,"Japanese actor",78359,934803,856444,11.929746423512296,10.929746423512296,96.574146423512296
41935635,"Francesca_Lollobrigida","Francesca Lollobrigida",,"Italian ice speed skater and roller speed skater",974075,20823,-953252,0.02137720401406462541,-0.97862279598593537459,96.30382279598593537459
68436044,"Olivia_Dean","Olivia Dean",,"British singer (born 1999)",1494465,541122,-953343,0.36208409029318184099,-0.63791590970681815901,95.97221590970681815901
